FaV5Y8mNhsAOPzdamcbHKQ,Yogurtland,73,4.5,Claremont,CA
2bDntAuAGSu9zFjOi3iMjg,Liquors 44,8,4.0,Hadley,MA
AsgtzyqpdjuPyjaEUVcUXA,Jewel of India Restaurant,87,3.5,Seattle,WA
EybiuKEnH-AHYG34qG8gFw,Corkscrew Wine Emporium,4,4.5,Urbana,IL
HQ28GzcNzeAkjB1hTS9rDw,Lisboa Bakery & Grill,2,5.0,Kitchener,ON
s4f_g2oTlnnjUBH7kDYgUA,Walmart,3,1.5,Princeton,NJ
REIpw5yD6rl1qNtOya3pjQ,Uno Chicago Bar & Grill,2,3.0,Latham,NY
if-2oIjE226BJ-eF0cNjFw,The Bagel Basket,4,4.0,Monmouth Junction,NJ
otrAgBvYPhpIpTezkxlebQ,Coffee Exchange,127,4.0,Providence,RI
PiD4hteskHnFC4GowN34cw,Espresso Royale,11,3.0,Champaign,IL
rJ2bVnjja6U8nQCvWI-5yQ,Caribbean Palace,20,4.5,Takoma Park,MD
lQteiff58wXKN098M98JaA,Starbucks,34,3.5,Cambridge,MA
dVrrTZihDnEse-udFPEL6Q,Salata,9,3.5,Houston,TX
DARh6yjrGGVZ7R3Gdh4CMA,JP's Java,85,3.5,Austin,TX
8MD8Pjr2w_sB6bBV8iw4qA,Pacific Street Cafe,18,2.5,Cambridge,MA
KgSUPZeROhlkhYzxd2g2eg,Schaub's Meat Fish & Poultry,193,4.5,Palo Alto,CA
S506FIQdswKA0anIlQSF_g,Caffe Carrello,7,5.0,Palo Alto,CA
wk8EiiHeB3TFx0YCOOityA,Zeppoli's,20,3.0,Blacksburg,VA
yfRTRjDyOH2BW9QkMQ1Cdg,Java World Coffee Cart,6,4.5,Atlanta,GA
0vzxYA1XAop1LT7DzRfJrQ,Lyndell's Bakery,61,3.5,Cambridge,MA
LLZBXU2OKVKte-MZlV5VOA,Dunkin Donuts,12,3.5,Cambridge,MA
ya60yzziKMfgyFLAdUNdFQ,Dojo Dog,67,4.0,Berkeley,CA
aMNArxJzSt77V6zkDpNulw,Herrell's Ice Cream,77,3.0,Cambridge,MA
x1ioaxhGiCIP_DDkIt5BrA,Subzi Mandi,4,4.0,Hyattsville,MD
Y7mcDkhC2TDxZkfATmZH6w,Café Japon,56,3.5,Ann Arbor,MI
JY576sTpB3ljay2IAajZ2w,Milano Market,76,4.0,New York,NY
ud1IIvhgpbZQHTQlCJkWYw,House of Cupcakes,86,2.5,Princeton,NJ
9tqp_PObOfXhZcsvCFpujQ,Tully's Coffee,9,3.0,Seattle,WA
eblnR1cQsR_aeUkNu38VkA,Lovers & Madmen,85,4.0,Philadelphia,PA
9JQjoD0Wl1l2OC67Zca8sQ,Open Eye Café,78,3.5,Carrboro,NC
u-P19-liN975njJrghDJ3g,Tea Spots,88,3.5,Pasadena,CA
WGWXwg2w0yRVxH6KJ1iTJg,Maple Farm Foods,11,4.5,Hadley,MA
DtAGQu3EljPJbyASaJ2SpA,Bean & Bagel,32,3.5,Seattle,WA
NKVltLT41jYd8A1YPhkxnQ,Ben & Jerry's Ice Cream & Frozen Yogurt,13,3.0,Providence,RI
b88HUwXarEDlFehKzaqzBg,FroyoWorld,16,3.5,Amherst,MA
NlvGAhc1gFy6DFdJl1mZkg,Downtown Kitchener Ribfest & Craft Beer Show,3,4.5,Victoria Park,ON
3SieONzS6FjlS8OvmvlkaQ,Steve's Lunch,2,4.0,Ann Arbor,MI
lUayjS5CByAxKdgVEv-gjw,Mayura Amrit,22,4.0,Los Angeles,CA
_e9wgMUWkkx_vrFt8Ym6SA,Route 9 Diner,40,3.5,Hadley,MA
avdAlf9EVns62HrsjryVzg,Dave's Soda & Pet City,6,3.5,Hadley,MA
kd5l9gdGpD-LuDrsjjURPw,California Candy,3,4.0,Berkeley,CA
8Mea-WBqlNpe_INFg-Xvfw,Frosty Parrot,7,4.0,Blacksburg,VA
4v-NLGt3WuKl3IyOhkHv-Q,Owl Cafe,3,4.5,Ithaca,NY
hU8GZj1gwKK--HZCl8ilCg,Vino Fino,19,4.5,New York,NY
cqPrr2uDMLP9_cPbIiOSrA,Bagel Factory,13,3.0,Pittsburgh,PA
QHIShgn3a8BoPr1YGXZPhA,Cafe Ambrosia,29,3.5,Ann Arbor,MI
9iOUTtKt67ivBxCo-MlawA,Café Kiraz,150,4.0,Cambridge,MA
SpAVSLNN6B-4DjJ2ljMDrg,Fresh Taste,4,4.5,Carrboro,NC
Z6Y4JnWBEvgay6PahHrQEQ,Hummingbird Cafe,96,4.0,Berkeley,CA
qMZj6xcCvyqPef_xqxBEsw,Corner Bakery Cafe,166,3.5,Los Angeles,CA
r_YU6wt4UNgkTVa1ILxqmw,Starbucks,8,3.0,Houston,TX
TjcXl6QUJxb5kdcpTzYUOw,The Coffee Bean & Tea Leaf,27,3.5,Los Angeles,CA
iSP2RoMz4gTHB3UMGY6TEQ,Aldi,4,3.0,Hyattsville,MD
xswXiNLzSsyR4fLEkHtImQ,Petit Mange,2,3.5,Providence,RI
vqQ_nyjIyLzoO9c6yiw9mg,Halo Pub,113,4.5,Princeton,NJ
uJRtVqt0XLr5cRIP9XefAg,China Buffet,10,2.5,College Park,MD
RhaeYFuTJPwchMS7Tb_tSw,Cable Car Cinema,36,4.0,Providence,RI
RDzV57rWFU0eXPeqTCl7UA,Tealuxe,196,4.0,Cambridge,MA
vdBRAeoeDvD4EDpiShx7kQ,Jerry's Iga,2,4.0,Champaign,IL
3ITYlKbTcRVCZqpNOJNUmQ,Babo: a Market By Sava,18,4.5,Ann Arbor,MI
I1y3BOxQLqIFZYoOnrisSA,Capital City Bakery,52,5.0,Austin,TX
yr5PAGXB19P1cy9-QJ9IYA,Clover HSQ,242,4.0,Cambridge,MA
Cc6GPBlYeuZIyuf0z7aoPQ,Sno Beach,73,4.5,Austin,TX
KG3Y2qyrru2SZxR_c5gHyg,Palo Alto Creamery Fountain & Grill,262,3.5,Palo Alto,CA
6YXoAinHgUCFM0OymdxvjQ,Tower Snack & Sundry,3,5.0,Pasadena,CA
fK_Fd8-KmGV-ASIIjJwfdQ,Sugar Philly Truck,61,4.5,Philadelphia,PA
rFYqr2wSHR7lyKOB0z0LAA,Street Food Thursdays,21,4.5,Atlanta,GA
5F9J3JNpAVcVXqrooH59og,Cups Coffee-Cafe,7,4.0,La Jolla,CA
YNgBR2pGWmMZAYFQbByODA,Lee Lee's Baked Goods,29,4.5,New York,NY
y4hX9k2gFxE1CFZiUqRliQ,Bert's Cafe,2,3.0,Ann Arbor,MI
bsZqzCb1Ocvpk6Tu_yHmdg,Longhorn Delivery,12,2.5,Austin,TX
Z1NLkFPGnjSBYMrG_kj7ZA,Princeton Public Library Cafe,2,4.0,NA,NA
yn_0NkOSp_hvaaJp-oK2kg,Noah's Bagels,61,3.5,Pasadena,CA
nGjDtvRtkNmlzgoT3TQI5w,Madeleine Bread & Desserts,29,3.5,Seattle,WA
33nfauIJqAZb-Cy01BWwrw,Cafe DeWitt,31,3.5,Ithaca,NY
O4wZuA6Im9gQxxddCZ3kkQ,New York Gyro Truck,5,4.0,Philadelphia,PA
HIMf3YGzD96XewWKqL1-eg,Red Mango,215,3.5,Los Angeles,CA
RRKpYJObdwL4j_k0uKQ8RQ,Starbucks,13,3.5,Seattle,WA
SA4Qag0p91VQhXAIQt5RfQ,Euro Deli and Market,5,4.0,Latham,NY
7MtJs6pZ4uQ4ZdVh4sJMsQ,Espresso Profeta,234,4.0,Los Angeles,CA
Yss9L6ue_yPfZj_X4JXjsg,Arden's Garden,8,4.5,Atlanta,GA
w7Ohd-jAtbLKY5k6OVENPA,Tiramisu Cake & Pastry,2,3.5,La Jolla,CA
lxHFVi4iZZRuNtbVW-ysQQ,The Winery,33,4.0,New York,NY
T6qjr_kZSH8GECSoMbx8sQ,The Coffee Tree Roasters,20,4.0,Pittsburgh,PA
1UulBDeiHNXTMEZ7c5dZiA,Starberry,12,3.5,Seattle,WA
ifWCzW6H6t2xKQfpoleQgg,Bucks County Coffee Co,12,3.0,Philadelphia,PA
-1K9xLVS8HnG8n0g7Xq7mQ,Meeting Street Café,89,4.0,Providence,RI
AGKGrnG-Vj27A_PORbg1Cw,Celebrity Cupcakes,81,3.5,Houston,TX
RvT1fRZIyEBeeUX_0MN2nQ,Indian Creek Orchard,2,3.5,Ithaca,NY
Shhhwc7da_vBoRfCP6AS6g,Dim Sum Truck,9,3.5,Berkeley,CA
rkc9GOcRBksBeW3qYBzudg,Baskin-Robbins 31 Ice Cream Stores,7,2.5,Pasadena,CA
QfhRDOa1IIihaajPvJrHfg,Royal Fish Market,2,4.5,Los Angeles,CA
WlbLLPH9vf6O1ZGpD9wr6g,Dunkin' Donuts,2,2.0,Plainsboro,NJ
_fT1huneKpDiFZoNrLaFDA,Tokyo Sushi,8,2.5,Hyattsville,MD
0fC3G_p_z6Uj7VxH7glLKw,MOM's Organic Market,29,4.0,College Park,MD
RN-wmHzTx4bXjcnBXZfh7Q,Walgreens,10,3.5,Pasadena,CA
E0pZdrteye1TFsSEWfOJfw,Kendall Market and Deli,17,2.0,Cambridge,MA
fBjKMmdBNzpI8mXov1YXeA,Harmony House Marketplace,2,5.0,Cohoes,NY
FXSmA6oWEvylen1QnVZlAA,Pamela's Upstreet Diner,23,4.0,Pittsburgh,PA
_U7dzehUGTLIcVjy3lxE9A,Whole Foods Market,42,4.0,Princeton,NJ
GPhnm_rcjkbc_b96DVS5HQ,Algiers Coffee House,270,3.5,Cambridge,MA
NDdd698xwCrCNAdaFhe-Dg,Makkah Market,23,4.0,Philadelphia,PA
NErQU1mUd_ulx7I8U6Mlig,Black Hole Coffee House,145,4.0,Houston,TX
VIeqbFdw0gm_hwoL_2NXTg,Bob's Diner,18,3.0,Watervliet,NY
k_29K9WijS55n5qlqiNxYQ,The Cornell Dairy Store & Bar,19,4.5,Ithaca,NY
lbA1SINOq8a7qMbFplxg_A,"Ricky's Candy, Cones and Chaos",4,2.5,Princeton,NJ
i6x-Wf2uvx4YydJpPmaXmg,Dozen Cupcakes,44,3.5,Pittsburgh,PA
pgRaCEwOuWv1J9YhEKBXhw,Dunkin' Donuts,2,3.5,Pittsburgh,PA
c9Csw1Vt0vFDCxM0RnZzHw,Peet's Coffee & Tea,27,3.5,San Luis Obispo,CA
Jd9_UM-WFs1dW3Nnbj1LRA,"Tienda, Taqueria y Carniceria Toledo's",2,4.0,Carrboro,NC
UT4er84bmcioaarzhaGvwg,Biltmore Cafe & Grill,2,5.0,Atlanta,GA
4ryopS3cM4xtG7m-L77ZfQ,Stop Market,2,3.0,Los Angeles,CA
6dP9N-b7HXC1ZlqmiW0EAg,Ucsd Plaza On the Side,3,2.0,San Diego,CA
0QkpO_p_VZgLX3sPduYRfQ,Starbucks Coffee,11,3.5,Ann Arbor,MI
1WBhwXtJcoAxyC9tt1PTwQ,La Village Food Mart,2,3.5,West Lafayette,IN
-P-WExu778SlT9B2gaStGQ,Dumm's Corner,2,4.5,NA,NA
QND-tvk05oiQUIoL_5jJKw,Hidden Sweets,39,3.5,Cambridge,MA
nGgdoc8XIYYb055OIu4SgQ,Westway Cafe,22,3.0,New York,NY
8d3NctBl8m9LEMCemrgAMA,Yogurt World,12,4.0,La Jolla,CA
Pk8IEhv2o0VI7avWndDuXw,Baker's Peak Deli,4,3.5,West Lafayette,IN
iJkYxdQMe1WDpiw1pcQIuw,Motley Coffeehouse,21,4.5,Claremont,CA
4Y2CBdnmIy6-HZAfNCuh5w,People's Food Cooperative,44,3.5,Ann Arbor,MI
iEi10PtnPqvD-Y1g3tYFUQ,Rocky Mountain Chocolate Factory,23,3.5,Los Angeles,CA
8a7LArdLouoi0rJgI3ilww,Bubble Island,76,3.5,Ann Arbor,MI
u5-2EzFjGnZnRf1JaHaTng,Coffee & Comics,3,5.0,Seattle,WA
ef96uwW1mzdErGz1alh7Xw,Safeway,21,3.0,Seattle,WA
N9f8XoP3Q019I2ph6-_aLA,Sweet,328,3.0,Cambridge,MA
YygmkZJ5IVbsO6mRkA2jWg,Bert & Rocky's Cream Company,91,4.0,Claremont,CA
jQ71WVHVsQ2A5m-V4bqRyg,Starbucks,26,3.5,Pasadena,CA
d3aaH1WVx4eSU4I1gSZE2g,Rocky Mountain Chocolate Factory,3,3.5,Montclair,CA
uH-PrUAsrNZNOoNRo9hIbw,Starbucks Coffee Company,4,3.5,Kitchener,ON
NAZoI2gBNq2kF3h-2LkWnA,Le Petit Market,9,3.5,Berkeley,CA
sxkLwC2uXeyJ5SWH9XTjYg,OG Tempura Truck,47,3.0,Los Angeles,CA
QHnsVdqOb8py4qDEhynbMg,Gimme! Coffee,2,5.0,Ithaca,NY
Qx3Nfv8If3mytUtOx1CFEQ,Tokyo Japanese Food Store,11,4.0,Pittsburgh,PA
l9dTSc20c3yJ8CvPL0xdCg,Claremont Farmers & Artisans Market,13,4.0,Claremont,CA
4Mxc95eqsqvrMXJOSp51bw,Newsbox Etc,2,2.5,Houston,TX
t0CBd_dgyztTvUkGX5fPBg,Bagel Gourmet,21,4.5,Providence,RI
Wz45FiO9MxLb3Jj3QFjA9Q,Red Mango,27,4.0,West Lafayette,IN
uq3ZsE5TRKlWCuD3t6UjUw,Baskin-Robbins,2,2.5,Greenbelt,MD
JV_2QiUIi2ThKu0flJ_6wQ,Mojo Gourmet Coffee,2,4.0,Philadelphia,PA
XiW-nUxGfWwRqjm6ICFXFw,English Tea House,2,3.5,College Park,MD
6ifas7rj3N7HuvqtBXsDkQ,La West Liquor,2,4.0,Claremont,CA
YNl2JK7qqYyHqKc4bbKivg,La Dominique,17,4.5,Philadelphia,PA
fdVyWp7YvvwlFB9WeZ1Zqw,Starbucks Coffee,19,3.0,Claremont,CA
pLYeVHtR7891Tr5SYnoltg,Yogurt Crazy,5,3.0,Ithaca,NY
5nQKWT2nSt9yGseUKCZGYw,Green Tea Terrace,15,4.0,Los Angeles,CA
L2Jn3Z-PTx0qHDW7IZR-uA,Maitelates,2,5.0,Ann Arbor,MI
TrcS6ja_Kb3jtRSaNB-36A,Rival Bros,22,5.0,Philadelphia,PA
OpI_3VA-qbYfyyS8_a-w6g,Nordstrom EBar,8,3.5,Providence,RI
VPaEJyi2hZJ6Bc2nBlhqEw,Ruggeri's Food Shoppe,4,4.5,Pittsburgh,PA
W-RJfufcf-GtIPrdyrJ6pQ,roba!dolce,5,2.0,Providence,RI
F9abKJqzt6fPc2zlccHgrA,Emerald City Smoothie,2,3.0,Seattle,WA
RNIrkpCPA3V7oR6-eG-OUQ,Lobsta Love,23,3.0,Cambridge,MA
aKzoUZv2iND_AFv62cuMYw,Fresh & Easy Neighborhood Market,68,4.0,Pasadena,CA
u0Sd90JMsodVOkBWardIVQ,Eno Fine Wine,23,4.5,Providence,RI
mhZL8QyPjuqUWePU1oPuEA,India Samraat,108,3.5,Boston,MA
m1ohyfs8gcS9X-ZQ3Coj2Q,Chez Yasmine,11,4.0,Philadelphia,PA
h8eDSoKHpp-4l5G5_JPtFA,Starbucks Coffee,9,4.0,Pittsburgh,PA
e3OqPQ6ayfhIXI04FXy3Ig,Juniper Frozen Yogurt,43,4.0,Providence,RI
67MJ45yZWl6PZMf-nce8eA,Starbucks Coffee,24,3.0,Atlanta,GA
q4a9_hphM1zrmYZDi6lAcg,Joe's Diner,5,3.5,Blacksburg,VA
4sCVUl0HBwgBszn4vtCoeg,Adventure In Food Trading,3,4.5,Menands,NY
Y8BaecAmyjKZLEfGAVHSxA,Zifty,47,4.0,Atlanta,GA
DtF3RSnvEXhXP7BFZ3LORA,Sweetfrog Frozen Yogurt,7,3.5,Chapel Hill,NC
QkFMzggZpfflcieMFWXdeg,Mel's Diner,3,3.5,Kitchener,ON
57GCzasopXE1-t2DuQ4Lzg,Cardullo's Gourmet Shoppe,175,4.0,Cambridge,MA
APy70dgxH4Qh1n0v88WPHw,Town Hall Liquors,8,3.5,College Park,MD
mGlxDs_OcEzJHOJ1fhr0wQ,Massetti Caffe Mobile,9,5.0,Pasadena,CA
4NtLqqnDPJjeCbrys1zpdw,West Egg Café,386,3.5,Atlanta,GA
MnUSRIJI4eoevIu8QXfWnA,Cup O' Joy,94,3.5,Los Angeles,CA
PUeiWEHIVeyURDGgR1dodQ,Coffee Corner,2,3.5,Houston,TX
CxOApc8E_VnFvwYDbaIoSw,Ithaca Bakery,54,4.0,Ithaca,NY
enGJVCcx318pimADsMzoWg,BEAN Coffee Lounge,2,5.0,Seattle,WA
BC5Xm5HfcA4BdB91cFQm4g,Starbucks,3,3.5,Stanford,CA
ud3Qw4v5-hpqfX2BfDktig,Campus Bottle Shoppe,4,4.5,San Luis Obispo,CA
aETS5LOUpJSaDA_zRATfUA,Diag Party Shoppe,8,4.0,Ann Arbor,MI
Hi9Mq6SkJRU9E0YzPAl7PQ,Starbucks Coffee,3,3.5,Pittsburgh,PA
Bf1qNJYH_tzIm6c7PB1EaQ,Great Earth Vitamin Stores,2,5.0,La Jolla,CA
zGy1gswa52Df4FT4bDzlZg,Monahan's Seafood Market,34,4.5,Ann Arbor,MI
Rn-uUjawlpd5Huk-Cp8vsg,Douce France,272,4.0,Palo Alto,CA
LskRydRuozg2v8PmDPJTpA,Monterey Street Espresso,7,5.0,San Luis Obispo,CA
xSLGXyJ-nf-aa_3rfX0Wpw,The Original Two Cousins,6,4.0,Latham,NY
fmM-FUmWXrPcCI1HJu32WA,Boba Loca,156,3.5,Los Angeles,CA
7x0i0seshwLXBVAam16wuw,Pancho's,72,3.0,Berkeley,CA
KdwqugX14MXQuuilsJw35w,Cefiore,15,3.5,Claremont,CA
gbE5C_xpME2xy1QKmhOaJQ,Trejo Liquor & Wines,5,2.0,Manhattan,NY
FboGZXojey3KhAa6hebVUw,City Cafe Diner,17,2.0,Atlanta,GA
dspu8bCnuCZ4789nkt9mog,Waterford Beverage,2,4.0,Waterford,NY
r2tGnRK5aHhclXYnJ-8djg,Centennial Liquor Stop,11,3.0,Austin,TX
oT_RK07UinFOmMtUSDrQKw,Rita's Italian Ice,4,4.5,Carrboro,NC
7H9wF_UHLgWPpRCKu8TlJg,The Purple Pub,12,3.5,Watervliet,NY
clXIGAlc9gwsSPp-1Iyihw,BeanTowne Coffee House,57,3.5,Cambridge,MA
Vy40U98Wm9xLoknQx_1AoQ,Wild Oats Natural Marketplace,9,4.0,Pasadena,CA
k8NHw2fUjisdp38PLCl0JA,Giant Eagle,17,1.5,Pittsburgh,PA
le9f_ya_7v8fUprwXBAONw,Starbucks,4,4.5,Houston,TX
i42mnnrM0FtvWjpBiHX10A,Friendly's,5,2.0,Ithaca,NY
9jbiSU23TGDdBw0a94l3oA,Au Bon Pain,10,3.5,Providence,RI
_4UG7DJGGsk5cwQ9LOv-Qw,Bliss Boutique Bakery,13,4.0,Chapel Hill,NC
-r1_7Zl3_zqhqOLKSJu9lw,Bevande Coffee,3,3.5,Urbana,IL
FMxFxoLwHIYahrW9OPniIw,Cafe Aroma,2,4.5,Waterloo,ON
bdNTZyrd0-GT5vZ6uOhXsA,Duncan's Dairy Bar,11,3.5,Troy,NY
IcIqyNdDl4qz7BjSs0uRVQ,Mi Ranchito,6,3.0,Pittsburgh,PA
EuXhkWa4a1ofxgR1x4G0KA,Alpine Bagels,10,3.5,Chapel Hill,NC
11HXgzo47w5e5pziFXpTNg,Market 16 Noodle Bar,4,2.0,Philadelphia,PA
EQCyF9ksaC6Bp88TFI03iQ,Prize Diner,2,3.0,Ithaca,NY
9KdBZUN6je0PkrbqxI4PXg,Gobblecakes,7,2.5,Blacksburg,VA
VdTPn_EwEquKWMpm9r-rRQ,Madeleine Coffee & Pastrie,23,4.0,Los Angeles,CA
5N9nJbymj9JtOAEx6ZMxpg,The Spot Food Truck,15,4.5,Philadelphia,PA
15txliwCmFrWLUG-kC-2oQ,Trader Joe's,40,4.5,Claremont,CA
uR3gJClIyYyDjBfSRFMKSg,South Lake Farmer's Market,6,3.0,Pasadena,CA
TBJ6w1eqYNHhMYDARpBq5g,D'Angelo Italian Market,29,4.0,Princeton,NJ
jarN5Qu9Ana9qJwTybNh0w,Jungle Grille,19,3.5,College Park,MD
l_CT6iS6o118AjbOUMrfUA,Nassau Liquors Grape & Grain Co,2,2.0,Princeton,NJ
U3s6Y7eDa5VH1_rW5AJC8g,Continent European Deli,46,3.5,La Jolla,CA
ftaiFx3zdXpEoGOj1S58uQ,Power Over Flour Gluten-Free Market,7,4.0,Claremont,CA
Xsder_5vfdq0QEhys5X_IQ,Hoover Ranch Market,2,3.5,Los Angeles,CA
atnPiI1PIfO9ICFDrae6TA,Bolt Coffee Co,2,5.0,Providence,RI
I5dFvzPt57bb9T7z0Mp-jw,Our Daily Bread Cafe and Bakery,14,4.0,Blacksburg,VA
MEhrald0OT7whgnhDf-YEw,Harvest Co-Op Markets,171,3.5,Cambridge,MA
CrXKBn6a1UaVycPh6YSyjw,Met Foodmarket,14,2.5,New York,NY
15IDniY05VKL3TRRQHeRaA,The Oasis,2,4.0,West Lafayette,IN
_-geiJ4fu7bZDb-YQ1A6Nw,Toscanini & Sons,2,4.0,Cambridge,MA
NgWcTtFsDRYMVmJtrxIVPw,Asahi Japanese Steakhouse,10,3.5,Lafayette,IN
oIgx5AEdeBnsibH7GJc2fg,Rock Bottom Restaurant & Brewery,318,3.0,La Jolla,CA
HFx2yLuVdHSx9ij7JshQHQ,Muzio's Grocery,39,3.5,San Luis Obispo,CA
hTD6ze0GrjZcDDJstTV5dw,7-Eleven,2,4.5,Cambridge,MA
RekZ43m9sHhJkMjd0pLzyA,Westside Farmers' Market,2,4.0,Ann Arbor,MI
nH15aqW7-fUp-z9VnssVhQ,Cantaloop,58,3.5,Pasadena,CA
BMECSEbSK_ac35GbESCT6A,Charlie's 404 Deli,2,3.5,Providence,RI
G9ikQvepVd9Etucc65lc0Q,21 Choices Frozen Yogurt,11,3.0,Claremont,CA
Oix4rsRSixY7yFHdh66AEg,The Blanton Cafe,14,3.0,Austin,TX
bQHqrTKCJAtaMfZJSxGYew,Pizza Autentica,12,4.0,College Park,MD
Cs-UYUF3mpSavDD4FELfTw,The Coffee Snobs,15,4.0,Atlanta,GA
HMB84WmKjl8n_x12SbiayQ,BerryLine,459,4.5,Cambridge,MA
ztswDToyZGyL_dxo0CEQew,Sweet Melissa's Ice Cream Shop,5,5.0,Ithaca,NY
4BP_bNejmi19kAv96b8PFw,Barnside Diner 111,4,4.5,College Park,MD
crmTNTib990VtFfvhnlSkw,Bella Napoli,26,3.5,Latham,NY
cznOCtKLI3oai4u8pxKBvA,Zen Modern Asian,19,3.0,Princeton,NJ
kvxxUwFJ8hcCdebVdJ8xrQ,The Grill Restaurant,6,3.5,Waterloo,ON
lPnhmvKwU9Sl95G6gEsnkA,Joe coffee,56,4.0,New York,NY
brtbEnjhaGh-v4LR6mgqqQ,Salento,63,3.5,Houston,TX
n-rhaV-Iw7BgyeecfSgTJw,Off the Grid Telegraph Berkeley,2,4.5,NA,NA
GJIZlVlPncUQk9x1EjgnFA,Panera Bread,3,3.5,Blacksburg,VA
XehDV9ZrKDGGcdaZ7rs-aQ,Lox Stock & Bagel,2,3.0,Champaign,IL
s9c3ufuhJ3phG1XI0zey0Q,Flour Bakery + Café  Central Square,270,4.0,Cambridge,MA
seeLQ3QmRssEZJyHowGoRg,EspressOasis,2,4.0,Chapel Hill,NC
TLCRuQltk7UFPJjW6qmzww,The Bobastop,24,4.5,San Luis Obispo,CA
v4VD3Uyf-d_JQJkIfD4c0g,Crystal Palace Restaurant,3,3.5,Waterloo,ON
iBOLCUyeHpfsh4w2mS3VJA,Starbucks Coffee,10,3.5,College Park,MD
np5Vx6HaNq1bizvz3zjpiw,HomeTown Buffet,14,2.5,Montclair,CA
Sn6Urb4rcxLD1nFZibNdfQ,Big Y World Class Market,3,2.5,Amherst,MA
Gs4hqm1rUkMHSwhLWKaG1g,Los Antojitos,4,3.5,Hyattsville,MD
759k6KrlOl0_NAL3LdvNVQ,Henry's Market,4,4.5,Waterford,NY
1EdWZWebate-u52mEhb2jw,Au Bon Pain,41,3.0,Cambridge,MA
a3yL_Po5o6paeTRd76tp-Q,Taste Our Goods,9,4.0,Ann Arbor,MI
6ld4l3ODZUY9U78lH_4xhw,C'est Bon,3,5.0,Cambridge,MA
5wAk4sBWukQ4WFIlaDrdEw,Kimey's Place,4,4.0,Philadelphia,PA
rlkLe_9rwX6njpD3NsiaEQ,Duane Reade,3,2.5,New York,NY
_BELNPTsqzNRi1IPY1_Cvw,Safeway,53,2.0,Seattle,WA
gvrYwDnpCncvXYklisyCew,7 Eleven,2,3.0,Sunderland,MA
YEwDXqS6WaT37N3ZQIhbiw,Bagel Gourmet Cafe,9,4.0,Providence,RI
fSFb98pIz-FQochhvsKioA,Carriage House Cafe,59,4.0,Ithaca,NY
_-8xEz7AdXwKp3QnAehGHA,Main Street Eatery & Gourmet Bakery,17,4.0,Kingston,NJ
rNIKiUYsFlBdQ7xoOmYj4Q,Stan's Doughnuts,341,4.0,Los Angeles,CA
uDZVP311HGx3htqsP6QAtQ,Camille's Sidewalk Cafe,8,4.0,Lafayette,IN
MaB7lMo-OzAYBShyjASvYg,La Flor de Puebla,10,4.5,Riverdale,MD
o06voCP6SB0RH3-WOdXvog,Cutie Pie Wagon,31,4.0,Austin,TX
15Y_gE00JzEbtsU4rY9Rbg,Cookie Bouquet,5,4.0,Houston,TX
aFbK2N4jB72avKpooMpSOw,Michelle's Yogurt & Sweets,69,3.5,Berkeley,CA
FfYmxWWU3wJUjOE2k9bXRA,Market On Forbes Iga,2,3.0,Pittsburgh,PA
Fh2vlptKk8jyedzCDPbXbw,Dolce Cafe & Bakery,105,3.5,Montclair,CA
LnljaOZP7CnmtU3mvf9q0Q,Handy Andy Food Stores,3,4.5,Latham,NY
YEaJTS5WvIHMajKskQIFzA,Starbucks Coffee,12,4.0,Providence,RI
63Ldh18EDhT_-m-vEonQVA,Superior Super Warehouse,26,3.0,Los Angeles,CA
_PlbMlFAM66H-pwxqp0yaA,Walgreens,42,2.0,Berkeley,CA
Wxx427QN8J7J03_T2EugaA,Wegmans,89,4.5,Ithaca,NY
mdqwn32B4RVJI8_MQLXXHg,Froyoworld,68,4.0,Providence,RI
IgswO3ShQexEcfAPDLTNTw,Greenstar Co-Op Market,23,4.5,Ithaca,NY
xvb-6QQdvCePXl4GV56_Sw,Pinkberry Frozen Yogurt,5,4.0,Providence,RI
xrUeDwQs35JbV-ZDfCbYnA,Peet's Coffee & Tea,121,4.0,La Jolla,CA
99U2jDWgwdmifIk5JVB0pg,Professional Coffee Shop,8,4.0,Hyattsville,MD
AWfi0SlbTwCtPepvKrZr-w,Swirlberry,10,3.0,Ann Arbor,MI
6bhanfNsWIbuhm6Y8YfxIA,Bahamas Deli & Grocery,6,3.0,New York,NY
bG9ClLF1FYFuSqC1xvdQRg,Espresso Roma Cafe,18,3.0,Los Angeles,CA
Xq1Mn2fyk9mDZ56PxZmtrw,Oakville Grocery Co,35,4.0,Palo Alto,CA
r5yb5JfWV4TryNZlMBHPng,Saxbys Coffee,34,2.0,Philadelphia,PA
jGHYiK17BNNQxBxMtIBbFQ,Elysee Bakery,232,3.0,Los Angeles,CA
lS8_mr12lGhwihvF6tJQzA,Panera Bread,10,4.0,NA,NA
3UlHZkdgedfdJ-XvXPmo_Q,Frank's Restaurant,35,3.5,Ann Arbor,MI
ZZ8UPQBlkp4AmQZrIjpPww,Biggby,10,3.0,Ann Arbor,MI
oYg8-g5mD1HPJSfj5U69BQ,Golden Krust Bagels,4,4.5,Latham,NY
x04vQxJuYs3p4RtxlagWQA,Razzy Fresh,47,4.0,Pittsburgh,PA
2Bz3LDTxy_ol7MKsDQD0ew,The Old Teahouse,5,5.0,Berkeley,CA
iLlCHoUhDd2n3psxMevFBw,Death Valley's Little Brother,3,5.0,Waterloo,ON
